Page_URL,name,address,rating,review_count,website,phone,price
"https://www.google.com/maps/place/IntercityHotel+Frankfurt+Hauptbahnhof+S%C3%BCd/@50.1051268,8.6628971,17z/data=!3m1!4b1!4m9!3m8!1s0x47bd0bffaa2fef89:0x3f5224cf76f5f704!5m2!4m1!1i2!8m2!3d50.1051268!4d8.6628971!16s%2Fg%2F11gd3bq_zp?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",IntercityHotel Frankfurt Hauptbahnhof Süd,"Mannheimer Str. 21, 60329 Frankfurt am Main",4.3 ,2482,/url?q=https://hrewards.com/de/intercityhotel-frankfurt-hauptbahnhof-sued%3Fwt_mc%3Dseo_listing.ich.yext.frankfurt_hauptbahnhof.hotel_link.text_cta&opi=79508299&sa=U&ved=0ahUKEwjI_4nx48eSAxVIU0EAHZysKuEQ61gIEigO&usg=AOvVaw2VgOaFt53YuDsRGhiAx7On,069 6599920,231 
"https://www.google.com/maps/place/7+Paintings+-+Frankfurt/@50.1121651,8.704855,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd093f1a880627:0x6c68bb8d2ecd14b3!8m2!3d50.1121651!4d8.704855!16s%2Fg%2F11vwpr2vg4?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",7 Paintings - Frankfurt,"Hanauer Landstraße 81, 60314 Frankfurt am Main",4.6 ,57,/url?q=https://7paintings.com/frankfurt&opi=79508299&sa=U&ved=0ahUKEwjI_9Hz48eSAxUHRUEAHSKFABMQ61gIFigO&usg=AOvVaw0uNjmYL5L8Zr-HjetqaPEM,069 34875967,Mehr als 100 
"https://www.google.com/maps/place/Anni+Brasserie/@50.1126913,8.6743087,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0fd88b8c45a3:0xc9f76fbd8d6df217!8m2!3d50.1126913!4d8.6743087!16s%2Fg%2F11x1fkngkp?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Anni Brasserie,"Junghofstraße 7, 60311 Frankfurt am Main",4.7 ,38,/url?q=https://www.annibrasserie.com/&opi=79508299&sa=U&ved=0ahUKEwiPlYT248eSAxXxZkEAHRrVIHMQ61gIEigO&usg=AOvVaw3qsRBcIUGVi7vQmR4tkAd-,069 589979879,
"https://www.google.com/maps/place/OJO+Frankfurt/@50.1161359,8.6762724,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0eae0ecace5f:0x86438281ac02a58c!8m2!3d50.1161359!4d8.6762724!16s%2Fg%2F11b6cq3qhs?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",OJO Frankfurt,"Hochstraße 27, 60313 Frankfurt am Main",4.6 ,692,/url?q=http://www.ojofrankfurt.de/&opi=79508299&sa=U&ved=0ahUKEwiLmLf448eSAxVGW0EAHVptFvYQ61gIEygO&usg=AOvVaw3luN6hYZDAmYQTD3ywXC3K,069 92020510,
"https://www.google.com/maps/place/Takahumi+Sushi/@50.1142816,8.6769064,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0f85b52b13cd:0x5c638e25fcca3134!8m2!3d50.1142816!4d8.6769064!16s%2Fg%2F11h51jql6c?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Takahumi Sushi,"Underground/Untergeschoss via U-Bahn-Haltestelle, An der Hauptwache 7 Allianzpassage, Laden 46-48, 60313 Frankfurt am Main",4.8 ,1069,/url?q=http://www.instagram.com/takahumi.sushi&opi=79508299&sa=U&ved=0ahUKEwixxej648eSAxU2WUEAHZlkIQgQ61gIGSgQ&usg=AOvVaw0dS1IRzmpRE4_5n3kWuxxx,069 13014384,20–40 
"https://www.google.com/maps/place/Adulis+Restaurant/@50.1049909,8.6922852,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0d8c28835cc5:0x79d867c11b762cf7!8m2!3d50.1049909!4d8.6922852!16s%2Fg%2F11wjq5zpfb?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Adulis Restaurant,"Dreieichstraße 35, 60594 Frankfurt am Main",5.0 ,90,/url?q=https://www.adulis-restaurant.de/&opi=79508299&sa=U&ved=0ahUKEwj72Kz948eSAxV0QEEAHY5XJfIQ61gIFigO&usg=AOvVaw2YiYBzf0jRR5rFc_-QpQj-,069 33997140,10–20 
"https://www.google.com/maps/place/Restaurant+Salzkammer/@50.1114493,8.6781749,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0ea8d3fa01b7:0xb9d1d8ad23645177!8m2!3d50.1114493!4d8.6781749!16s%2Fg%2F1tk1m2_w?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Restaurant Salzkammer,"Weißadlergasse 15, 60311 Frankfurt am Main",4.4 ,2465,/url?q=http://www.salzkammerffm.de/&opi=79508299&sa=U&ved=0ahUKEwiogIaA5MeSAxXCaEEAHdAhGTYQ61gIFygO&usg=AOvVaw10LRi5OpeVWH7TeWAICZ_w,069 92882885,20–30 
"https://www.google.com/maps/place/Mainkai+Caf%C3%A9%E2%80%A2Bistro/@50.1095271,8.685026,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0ea6e952e075:0xd6a0e46448e249a!8m2!3d50.1095271!4d8.685026!16s%2Fg%2F1tksgxrh?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Mainkai Café•Bistro,"Mainkai 15, 60311 Frankfurt am Main",4.6 ,2468,/url?q=http://www.mainkaicafe.de/&opi=79508299&sa=U&ved=0ahUKEwjH8raC5MeSAxVFWkEAHfTMLt0Q61gIFigO&usg=AOvVaw0WXzPmHswjZkc5x_cqdnLn,069 26097565,10–20 
"https://www.google.com/maps/place/Caf%C3%A9+Hauptwache/@50.1134922,8.6787353,17z/data=!3m1!4b1!4m6!3m5!1s0x47b915ff27201f41:0x80e7ca5a44298967!8m2!3d50.1134922!4d8.6787353!16s%2Fg%2F11b77p_x8z?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Café Hauptwache,"An der Hauptwache 15, 60313 Frankfurt am Main",4.1 ,4023,/url?q=https://www.cafe-hauptwache.de/%3Flang%3Den&opi=79508299&sa=U&ved=0ahUKEwjO8uGE5MeSAxXiU0EAHamPEpwQ61gIFygO&usg=AOvVaw0JneRUdfGYbovmXUxcWxUY,069 21998627,10–20 
"https://www.google.com/maps/place/Restaurant+Longobardis+-+Frankfurt/@50.1090555,8.6948388,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0e9f6bb72b53:0x566dd0a0f0ec1e3d!8m2!3d50.1090555!4d8.6948388!16s%2Fg%2F11f_j2195n?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Restaurant Longobardis - Frankfurt,"Oskar-von-Miller-Straße 10, 60314 Frankfurt am Main",4.8 ,1539,/url?q=https://longobardis-restaurant.eatbu.com/%3Flang%3Dde&opi=79508299&sa=U&ved=0ahUKEwjCiZOH5MeSAxXYTkEAHaDsBpoQ61gIFygO&usg=AOvVaw1UD3qGOiJ3qAvjkx8JdG1k,0173 5233321,20–30 
"https://www.google.com/maps/place/What's+Beef/@50.1088154,8.677124,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0ea9ab876e3f:0xde72a4a00fdf131f!8m2!3d50.1088154!4d8.677124!16s%2Fg%2F11cns867yb?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",What's Beef,"Seckbächer G. 5, 60311 Frankfurt am Main",4.5 ,5542,/url?q=https://whatsbeef.de/fresh-burger-fries-and-shakes-in-frankfurt-whats-beef&opi=79508299&sa=U&ved=0ahUKEwiVxb6J5MeSAxXJSkEAHcWRKNAQ61gIFigO&usg=AOvVaw3C9H5dRPDsmh_DElFqLmPG,069 98956170,20–30 
"https://www.google.com/maps/place/Schwarzer+Stern/@50.1101352,8.6826814,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0ea669b93dd9:0xbadac053dc65608!8m2!3d50.1101352!4d8.6826814!16s%2Fg%2F1tmpd114?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Schwarzer Stern,"Römerberg 6, 60311 Frankfurt am Main",4.3 ,1437,/url?q=http://schwarzerstern.com/&opi=79508299&sa=U&ved=0ahUKEwiywPGL5MeSAxXsT0EAHQUaCIoQ61gIFygO&usg=AOvVaw3y1-u-pbnNsJiwafWVR-Vk,069 291979,20–40 
"https://www.google.com/maps/place/Miller+%26+Carter+Frankfurt/@50.1158234,8.6738175,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0f9987e411ad:0x74f6db0acbb585d8!8m2!3d50.1158234!4d8.6738175!16s%2Fg%2F11h0zcrttq?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Miller & Carter Frankfurt,"Alte Oper, Hochstraße 46, 60313 Frankfurt am Main",4.6 ,1446,/url?q=https://millerandcarter.de/&opi=79508299&sa=U&ved=0ahUKEwiouaOO5MeSAxUJWUEAHZ25EeAQ61gIFSgQ&usg=AOvVaw072QsYzSl6gMqzca4ejInc,069 870066630,
"https://www.google.com/maps/place/African+Queen+Restaurant/@50.1171057,8.6461513,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0bff3a4a7951:0x426b5d1b7040a277!8m2!3d50.1171057!4d8.6461513!16s%2Fg%2F1td1cjm0?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",African Queen Restaurant,"Schloßstraße 113, 60486 Frankfurt am Main",4.7 ,2709,/url?q=http://african-queen-restaurant.de/&opi=79508299&sa=U&ved=0ahUKEwjurdWQ5MeSAxV_WEEAHZoKLwwQ61gIFigO&usg=AOvVaw0qF_0LLOF_R25i1gDcVi6p,069 24248505,20–30 
"https://www.google.com/maps/place/Savanna+Restaurant+Frankfurt/@50.117861,8.6856765,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0ebae40560ef:0xff493f882bf9baa6!8m2!3d50.117861!4d8.6856765!16s%2Fg%2F1tgkgdmr?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Savanna Restaurant Frankfurt,"Alte G. 69, 60313 Frankfurt am Main",4.6 ,545,/url?q=https://www.savanna-restaurant.com/&opi=79508299&sa=U&ved=0ahUKEwi--6OT5MeSAxXaXUEAHVRNLZkQ61gIFygO&usg=AOvVaw1j9KaLJ-7RfRNQSbxkSkTH,069 21998786,20–30 
"https://www.google.com/maps/place/Ariana+Restaurant/@50.1071641,8.6665146,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0d8b4222f631:0x2f0fc53b0b2cf92d!8m2!3d50.1071641!4d8.6665146!16s%2Fg%2F11mgqwd1jn?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Ariana Restaurant,"Münchener Str. 48, 60329 Frankfurt am Main",4.7 ,1166,/url?q=https://arianafrankfurt.de/&opi=79508299&sa=U&ved=0ahUKEwiru9WV5MeSAxWcVUEAHZ91F48Q61gIFygO&usg=AOvVaw25j2MwVe_30imfg2lhQUNz,069 95117616,10–20 
"https://www.google.com/maps/place/Zum+Eichkatzerl/@50.1052515,8.6923809,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0c1fffaf4dc1:0x9c94f1bf3b24b7c3!8m2!3d50.1052515!4d8.6923809!16s%2Fg%2F1tv3mt7b?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Zum Eichkatzerl,"Dreieichstraße 29, 60594 Frankfurt am Main",4.4 ,1727,/url?q=http://www.eichkatzerl.de/&opi=79508299&sa=U&ved=0ahUKEwiXv4GY5MeSAxX9X0EAHWJrL5EQ61gIFigO&usg=AOvVaw01LNZxbDMpeE4DLFBrS7gY,069 617480,20–30 
"https://www.google.com/maps/place/YA%E2%80%99+MEDINA+Steaks%26More+Halal+Steakhouse+Frankfurt/@50.1124986,8.684925,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0ea44a64d8b3:0xde712f476aa0384!8m2!3d50.1124986!4d8.684925!16s%2Fg%2F11g7zvy1xq?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",YA’ MEDINA Steaks&More Halal Steakhouse Frankfurt,"Berliner Str. 10, 60311 Frankfurt am Main",4.6 ,2894,/url?q=https://medina-steakhouse.de/&opi=79508299&sa=U&ved=0ahUKEwiAubWa5MeSAxVYTEEAHQ-JEScQ61gIFigO&usg=AOvVaw2o1DBpClvpsYdhX5nGtG1p,0176 73960668,20–40 
"https://www.google.com/maps/place/Neu-Frankfurt+am+Main/@50.1160821,8.6514488,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd09c51f28d733:0x461399c0291ac331!8m2!3d50.1160821!4d8.6514488!16s%2Fg%2F11rn4r68bd?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Neu-Frankfurt am Main,"Senckenberganlage 15, 60325 Frankfurt am Main",4.4 ,51,/url?q=https://www.melia.com/de/hotels/deutschland/frankfurt/melia-frankfurt-city%3Futm_campaign%3Dgoogle%26utm_content%3D6595%26utm_medium%3Dorganic%26utm_source%3Ddirectories&opi=79508299&sa=U&ved=0ahUKEwjRwO2c5MeSAxUwRkEAHUAsG1IQ61gIFCgK&usg=AOvVaw3m5BQhGzm-wJZqrHLYadE7,,20–30 
"https://www.google.com/maps/place/DoyDoy+Steak+%26+Grillhouse/@50.1146861,8.6902639,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0ea315628de5:0xbff010896cf74a24!8m2!3d50.1146861!4d8.6902639!16s%2Fg%2F1td_xqfx?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",DoyDoy Steak & Grillhouse,"Zeil 25, 60313 Frankfurt am Main",4.7 ,2723,/url?q=http://doydoy-frankfurt.com/&opi=79508299&sa=U&ved=0ahUKEwijm6Cf5MeSAxWBUUEAHSVjCgQQ61gIFygO&usg=AOvVaw2HFw2cezn4_5Knul7zXmE1,069 20976868,10–20 
"https://www.google.com/maps/place/Alten+Limpurg/@50.1102019,8.6816766,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0ea6162cf1f9:0xeaf718b47a283a6!8m2!3d50.1102019!4d8.6816766!16s%2Fg%2F121bk91_?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Alten Limpurg,"Römerberg 17, 60311 Frankfurt am Main",4.2 ,844,/url?q=https://www.alten-limpurg.com/&opi=79508299&sa=U&ved=0ahUKEwiThuCh5MeSAxXUVkEAHYV_LLwQ61gIEigK&usg=AOvVaw06QUywaprIudX-MXybRSfi,,10–20 
"https://www.google.com/maps/place/Harvey's/@50.12316,8.69306,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0ebee7374341:0xf7851ece8b4296ff!8m2!3d50.12316!4d8.69306!16s%2Fg%2F1tfsgj7g?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Harvey's,"Bornheimer Landstraße 64, 60316 Frankfurt am Main",4.2 ,1395,/url?q=https://harveys-ffm.de/&opi=79508299&sa=U&ved=0ahUKEwjky4uk5MeSAxUDTkEAHVZZBtwQ61gIFigO&usg=AOvVaw1TNfdMvk79pYv-NP5r2OZp,069 48004878,20–30 
"https://www.google.com/maps/place/Azalye+Caf%C3%A9+-+Frankfurt+am+Main/@50.1097648,8.678024,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0f2f87d5ee37:0x900e5a5530de41da!8m2!3d50.1097648!4d8.678024!16s%2Fg%2F11j8zb1806?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Azalye Café - Frankfurt am Main,"Münzgasse 10, 60311 Frankfurt am Main",4.8 ,278,/url?q=https://azalye-cafe.eatbu.com/%3Flang%3Dde&opi=79508299&sa=U&ved=0ahUKEwjaxsym5MeSAxVaVkEAHXGaG-0Q61gIFigO&usg=AOvVaw32Khsfmcf5AiwRoEyn_eQZ,015565 042814,10–20 
"https://www.google.com/maps/place/Burbank+Frankfurt/@50.104587,8.6666218,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0dc60e182b17:0x66c27d9c378a2ce5!8m2!3d50.104587!4d8.6666218!16s%2Fg%2F11j1m_6v_x?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Burbank Frankfurt,"Gutleutstraße 85, 60329 Frankfurt am Main",4.8 ,132,/url?q=http://www.burbank-frankfurt.de/&opi=79508299&sa=U&ved=0ahUKEwizrPio5MeSAxVbVEEAHT86Ef8Q61gIEigO&usg=AOvVaw1iVY7B2yOcCDjwVgXWIGLl,069 271342812,"Hohe Preise, kleine Portionen. Das ist Ok wenn die Qualität stimmt. Leider war das Beef Tartar komplett in Soja Sauce ertränkt. Das ist ziemlich schade weil man nichts vom Fleisch mehr schmecken konnte. Für knapp 40 als Vorspeise leider sehr enttäuschend. Die Tostadas waren sehr lecker. Der Service war nett, wenn auch etwas kühl."
"https://www.google.com/maps/place/Oosten+%E2%80%93+Realwirtschaft+am+Main/@50.107666,8.702715,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0e9c50ba1f7b:0xa41e302689721b0a!8m2!3d50.107666!4d8.702715!16s%2Fg%2F12hkwpn_8?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Oosten – Realwirtschaft am Main,"Mayfarthstraße 4, 60314 Frankfurt am Main",4.3 ,4656,/url?q=https://oosten-frankfurt.com/&opi=79508299&sa=U&ved=0ahUKEwiSmaOr5MeSAxVedUEAHWKbKysQ61gIEygO&usg=AOvVaw2n2pWgs2MgL3QI6GyrqM0x,069 9494256814,
"https://www.google.com/maps/place/Restaurant+Thai+Fun/@50.1077347,8.6685591,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0eaa99090aad:0x6f533d006cb59aa9!8m2!3d50.1077347!4d8.6685591!16s%2Fg%2F1v5k23l4?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",Restaurant Thai Fun,"Elbestraße 15, 60329 Frankfurt am Main",4.7 ,1183,/url?q=http://www.thaifun-halal.de/&opi=79508299&sa=U&ved=0ahUKEwiwidWt5MeSAxXaQEEAHQBwEhgQ61gIFigO&usg=AOvVaw1gNZcpVx9RtChNGfIb4DxE,069 26958430,10–20 
"https://www.google.com/maps/place/L'Osteria+Frankfurt+am+Main/@50.1012697,8.663637,17z/data=!3m1!4b1!4m6!3m5!1s0x47bd0bf8bfc959ff:0x1a3c0b0f9d8360ee!8m2!3d50.1012697!4d8.663637!16s%2Fg%2F1hc9spv35?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",L'Osteria Frankfurt am Main,"Speicherstraße 1, 60327 Frankfurt am Main",4.2 ,7076,/url?q=https://losteria.net/de/restaurants/restaurant/frankfurt-am-main/&opi=79508299&sa=U&ved=0ahUKEwj05pSw5MeSAxWzU0EAHRUYFokQ61gIFigO&usg=AOvVaw0M2-HIoajGN4myl1NKKTFW,069 24247020,20–30 
