Page_URL,reviewer_name,reviewer_data,review_date,review_rating,review_text,owner_response,owner_response_content,owner_reply_time
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Alex,2 Rezensionen,vor einem Monat,5 ,"Unser Besuch bei Le Petit Chef war rundum fantastisch.
Das Essen war hervorragend und geschmacklich auf höchstem Niveau, der Service äußerst aufmerksam, freundlich und professionell.
Besonders beeindruckt hat uns die einzigartige Animation: Sowohl meine Frau und ich als auch unser dreijähriger Sohn haben sie gleichermaßen genossen – ein Erlebnis, das wirklich alle Generationen begeistert.
Ein unvergesslicher Abend mit großartiger Atmosphäre.
Klare Empfehlung – wir kommen sehr gerne wieder!",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Olaf Brinkmann,17 Rezensionen · 16 Fotos,vor 9 Monaten,4 ,"Wir waren am Wochenende dort. Parken kann man im Parkhaus gegenüber, aber Vorsicht, die am Eingang angegebene Maximalhöhe von 2,10m gilt nicht im ganzen Parkhaus.  Wer einen Familienbus fährt, sollte sein Fahrzeug kennen und genau hinschauen.

Das Restaurant ist gut zu finden. Drinnen ist es sehr dunkel, was letztlich dem Konzept zugrundeliegt. Die Augen brauchen aber etwas Zeit, sich daran zu gewöhnen.

Das Essen war hervorragend, für meinen Geschmack hätten die Portionen aber etwas größer sein dürfen. So hat der ""Kleine Küchenchef"" bei einem Gericht beispielsweise auch mehr auf den Teller gezaubert, als dann letztlich tatsächlich drauf war. Trotzdem: Neue Geschmacksrichtungen, intensiv und lecker,  das Rinderfilet absolut perfekt. Die Getränke waren allerdings arg überteuert. Wir hatten das Premiummenü.

Die Show auf dem Tisch war toll, mal was ganz neues. Allerdings passierte zwischen den Gängen nicht wirklich etwas. Teilweise dauerte es etwas zu lang.

Mein größter Kritikpunkt ist die Temperatur im Restaurant. Durch die vielen Projektoren war es ab Beginn der zweiten Hälfte viel zu warm. Da hätte ich mir zwischendurch mal etwas frische Luft gewünscht. Man kann sein Essen schlecht genießen, wenn es einem zu warm ist. An mehreren Tischen sah ich, wie sich Leute Luft zufächerten, es ging also nicht nur uns so.

Der Service war toll.

Fazit: Tolles Erlebnis, tolles Essen, aber eben kleine Schwächen, die bei dem Preis einen Stern Abzug bedeuten.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Caroline,9 Rezensionen · 3 Fotos,vor einem Monat,4 ,"Wir waren gestern im Le Petit in Frankfurt und hatten insgesamt einen gemischten Eindruck. Wir gehen regelmäßig in Fine-Dining-Restaurants und wissen, was in diesem Segment Standard ist - sowohl positiv als auch negativ.

Der Empfang war freundlich, aber der Einstieg in den Service war chaotisch. Obwohl wir vorab online einen „schönen Platz“ bzw. eine kleine Überraschung aus der Küche angegeben hatten, wurde weder darauf eingegangen noch eine Alternative angeboten. Solche Wünsche anzubieten und dann komplett zu ignorieren, entspricht nicht dem Anspruch eines Fine-Dining-Hauses. Stattdessen saßen wir direkt neben der Küche, die sehr laut war – sogar Mitarbeitende mussten ihre Kollegen mit „psssst“ ermahnen.

Wir saßen mit einem anderen Paar am Tisch; während ihnen bereits etwas erklärt wurde, erhielten wir keinerlei Einführung. Stattdessen wurde unmittelbar nach dem Hinsetzen direkt nach Getränken gefragt, ohne dass das Konzept oder der Ablauf erläutert wurde.

Beim Weinservice zeigte sich das größte Problem: Unser gewünschter Wein war nicht verfügbar, was vorkommen kann - aber im Fine Dining erwartet man, dass aktiv eine Alternative im gleichen Preisniveau angeboten wird. Stattdessen wurde uns eine Flasche serviert, die später doppelt so teuer war wie die ursprünglich gewählte. Der Service reagierte nach der Frage zum Preis von uns mit ""Ja der müsste den selben Preis haben"" Das ist für ein Restaurant dieser Kategorie absolut inakzeptabel.

Das Essen hingegen war hervorragend: spannende Idee, sehr gutes Fleisch, leckere Vorspeise und ein starker Dessertgang. Kulinarisch passt das Konzept definitiv zur Fine-Dining-Kategorie. Es hat wirklich Spaß gemacht.

Der Service jedoch nicht: Besteck und Teller wurden frontal über den Tisch gereicht statt korrekt von hinten serviert, Abläufe wirkten nicht abgesprochen, und nach dem Bezahlen war niemand an der Garderobe - selbst hier mussten wir erst nachfragen. Auch die Toiletten waren nicht sauber - ein weiterer Punkt, der in dieser Preisklasse nicht vorkommen darf.

Für über 300 € Gesamtpreis stimmt das Verhältnis zwischen Küche und Service nicht.
Starke Küche, aber ein Service, der deutlich hinter dem Fine-Dining-Standard zurückbleibt.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Miguel Da Silva,7 Rezensionen · 1 Foto,vor einem Monat,4 ,"Wir waren zu Besuch bei Le Petit Chef in Frankfurt und insgesamt hat uns das Konzept sehr gut gefallen.

Die Kombination aus Essen, Ambiente und der Le Petit Chef Show, die per Beamer auf die Tische projiziert wird, ist wirklich etwas Besonderes und kreativ umgesetzt.

Das Essen war gut und passend inszeniert.
Man sollte jedoch beachten, dass das 5 Gänge Menü 159 Euro pro Person ohne Getränke kostet. Für diesen Preis erwartet man natürlich auch ein entsprechendes Gesamterlebnis, was größtenteils erfüllt wird. Es ist auf jeden Fall einmal einen Besuch wert, allerdings nicht jedermanns Sache, da es während des Dinners sehr dunkel ist.

Leider gab es zum Ende des Abends einen deutlichen Minuspunkt. Direkt nach dem Nachtisch und dem Abschluss der Geschichte ging sofort das Licht an und die Servicekraft stand unmittelbar mit dem Kartenlesegerät am Tisch, um zu kassieren. Das empfanden wir als sehr unpassend, zumal wir noch Getränke im Glas hatten und sogar noch einen Kaffee bestellt hatten. Das wirkte sehr gehetzt und hat das ansonsten schöne Erlebnis etwas abrupt beendet.

Insgesamt ein besonderes Erlebnis mit toller Idee, aber mit Verbesserungspotenzial beim Service zum Abschluss des Abends.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",M H,Local Guide · 56 Rezensionen · 42 Fotos,vor 5 Monaten,5 ,"Sehr schönes Erlebnis.
Das Programm war einmalig.
Das Essen, der Wein sowie der Service waren excellent.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Lisa Bauer,Local Guide · 17 Rezensionen · 33 Fotos,vor 9 Monaten,4 ,Es war ein unglaubliches Erlebnis. Ich habe es meinem Freund zum Jahrestag geschenkt und er war begeistert. Man wird gebeten 30 Minuten vor Beginn der Veranstaltung zu erscheinen. Eine Garderobe ist vorhanden. Demnach hat man noch ausreichend Zeit sich an der Bar einen Cocktail zu genehmigen.  Die Projektion auf dem Tisch war super! Das Essen war auch sehr lecker. Der einzige Minuspunkt bei meinem Vegetarischen Menü war mein Hauptgang. Hier hatte ich ein Selleriesteak mit Stampf und Trüffelsauce. Das war jetzt nicht so der Knaller aber ist natürlich alles Geschmacksache. Ansonsten waren wir rundum zufrieden mit den Gerichten. Der Preis war natürlich auch relativ teuer aber für so ein einzigartiges Ereignis auf jeden Fall gerechtfertigt.,,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Roland Barzen,7 Rezensionen,vor einem Monat,5 ,"Unser gestriger Besuch im Le Petit Chef in Frankfurt war rundum gelungen. Das Ambiente ist gemütlich und stilvoll, perfekt für einen entspannten Abend. Das Personal war sehr aufmerksam und freundlich. Besonders beeindruckt hat uns die kreative Präsentation der Gerichte – eine echte kulinarische Inszenierung! Die Speisen waren frisch, lecker und kunstvoll zubereitet. Insgesamt ein tolles Erlebnis, das wir gerne weiterempfehlen.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Christian Rathke,2 Rezensionen · 2 Fotos,vor 2 Monaten,5 ,Es war rundherum einfach alles perfekt. Auch die Absprache im Vorfeld für meinen Heiratsantrag. Dies wurde wunderbar und ohne probleme umgesetzt. Perfekter Abend und perfektes Team.,,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Jens Dreyer,Local Guide · 132 Rezensionen · 321 Fotos,vor 7 Monaten,5 ,"Wir waren letztes Jahr mit den Kindern dort und es war ein super schönes Erlebnis. Die Küche hat richtig gut abgeliefert und die Gerichte waren köstlich. Der Service war top, zuvorkommend und freundlich. Ich kann es jedem nur weiterempfehlen!",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Caro,,vor 3 Monaten,4 ,"Es war ein schönes Erlebnis, das Gesamtkonzept ansprechend. Aber die Show-Sequenzen waren doch sehr wenig und kurz gefasst. Da hätte man sich beim Preis-Leistungsverhältnis doch mehr erhofft. Essen war sehr appetitlich, Fisch war aber weit übergart. Auch hier beim Leistungsgefüge hätte das nicht passieren dürfen. Ambiente war gemütlich, auf Dauer etwas dunkel, ist aber für die Show notwendig. Wir hatten für 4 Personen eine schöne Nische und Privatsphäre, im großen Saal mit mehreren Tischen zu sechst, war es beim Passieren alleine schon sehr laut. Zusammenfassend ein Gastroerlebnisdinner.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Silvia I,4 Rezensionen · 4 Fotos,vor 8 Monaten,5 ,"Mein Mann hat mich zum Hochzeitstag mit einem Besuch bei Le Petit Chef überrascht. Wir hatten das Premium Menü. Der Service war erste Klasse und hat keine Wünsche offen gelassen. Das Essen war hervorragend und vollkommen ausreichend. Ich esse normal kein rosa Fleisch weil mir das nicht schmeckt aber bei diesem Rinderfilet ist nichts übrig geblieben. Die Show ist mit sehr viel Liebe fürs Detail gemacht worden ist wirklich was ganz besonderes.
Ja die Preise für die Getränke sind schon etwas teuer aber dem Ambiente entsprechend ist das in Ordnung.
Ist ja eben was Besonderes! Macht weiter so wir werden wieder kommen.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",beautyismybusiness _ina,Local Guide · 17 Rezensionen · 8 Fotos,vor einem Monat,4 ,Die Atmosphere war toll. Die Wartezeit zwischen den Gängen etwas lange. Service war sehr freundlich!,,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Alexandra Ebert,5 Rezensionen,vor 4 Wochen,3 ,"Preis-Leistung leider nicht im Einklang. Dem Essen fehlte es an Würze. Freundlicher Service, der jedoch öfter hätte nach schenken können. Die Grundidee ist unterhaltsam und mal was neues, aber die Preise bei Getränken ( Wasser 0,75  10,50€ )und Essen müsste runter.
Muss jetzt nicht nochmal sein und Weiterempfehlung nur mit Hinweis das Preis Leistung nicht stimmt.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Damirs Melnikovs,Local Guide · 12 Rezensionen · 8 Fotos,vor 3 Wochen,5 ,"Bahndamm, 21. Dezember 2026 und wir haben dort das Geburtstag von meiner Mama gefeiert. Das Essen war Mega lecker und wir waren am Ende richtig satt. Das Kinder Menü war richtig lecker und das Premium Menü auch der Server ist richtig nett",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Kimberly Hohmann,2 Rezensionen · 6 Fotos,vor 11 Monaten,5 ,Es war so eine tolle Erfahrung! Ich war hier mit freunden und es was so ein gelungener Abend! Nicht nur der Service war super lieb und die Erfahrung als ob win kleiner Chef für einen kocht sondern auch das Essen hat eine super Qualität. Die Story dahinter hat uns auch alle begeistert und berührt. Am Ende durfte man sogar selbst Künstler spielen ;) Alles in allem 5 - ein wünderschöner Abend der uns richtig toll in Erinnerung bleiben wird.,,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Oleg H.,Local Guide · 128 Rezensionen · 817 Fotos,vor einem Jahr,5 ,"Es war traumhaft. Wir waren zum ersten Mal da und es hat viel Spaß gemacht. Besonderer Dank von meiner Tochter. Sie wird es nie vergessen.
Das Personal war super nett und sie waren immer da.
Die Portionen waren größer als ich erwartet habe und dafür noch einen großen Plus Punkt.
Die Teller waren bei allen warmen Gerichten vorgeheizt, was zur perfekten Temperatur während des gesamten Abendessens sorgte.
Essen und Cocktails waren immer schön serviert und das Wichtigste haben uns auch geschmeckt.
Jetzt zu Minuspunkten. Es gab fast keine. Ich hätte ich einen Verbesserungsvorschlag.
Damit nächste Gäste das Show zu 100% genießen könnten, würde ich vorschlagen, mehr zu achten, dass alle Tischdecke gebügelt sind.
Ich kann nicht sagen, dass es immer gestört hat, war aber immer zu sehen.
Nicht, desto trotz, wir kommen sicher wieder.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Ольга Киреева,4 Rezensionen · 8 Fotos,vor einem Monat,5 ,"Uns hat alles sehr, sehr gut gefallen. Wir haben meinen Geburtstag gefeiert, und es ist ein wunderbarer Ort, um wertvolle Zeit mit der Familie zu verbringen.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Marco Mueller,9 Rezensionen · 10 Fotos,vor 4 Monaten,4 ,Tolles Essen gepaart mit innovativer Präsentation. Ein einmaliges Erlebnis.,,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Jo Elle Jalan,Local Guide · 97 Rezensionen · 79 Fotos,vor 2 Jahren,5 ,"Ich hatte das Vergnügen, im außergewöhnlichen Restaurant Le Petit Frankfurt zu dinieren und möchte zunächst ein Riesenlob für den exzellenten Service aussprechen.

Die Reservierung per Telefon verlief reibungslos, und ich erhielt prompt die Bestätigung per E-Mail, inklusive des Menüs und der Kosten. Die telefonische Beratung war äußerst freundlich und weckte bereits meine Vorfreude auf den Besuch.

Bei meiner Ankunft wurde mir die Garderobe abgenommen, ich genoss einen Absacker an der Bar und wurde dann zu meinem Tisch geführt. Die Show war eine wahre Fantasiereise, in der der kleinste Koch der Welt seine faszinierende Liebesgeschichte erzählte. Das Essen war vorzüglich, insbesondere das Rindersteak verdient Lob.

Der Service war äußerst freundlich, aufmerksam und erklärte alles ausführlich. Sowohl das Essen, der Service als auch das Ambiente waren durchdacht und ausgezeichnet. Das Konzept des Restaurants ist wirklich einzigartig und ein absolutes Muss! Ich kann es nur wärmstens empfehlen.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Julian Wolf,Local Guide · 79 Rezensionen · 57 Fotos,vor 2 Jahren,4 ,"Das Essen war super lecker! Die Location hat perfekt gepasst. Allerdings mussten wir ziemlich lange auf unser Trinken am Anfang und auf die Rechnung am Ende warten, das hat die Stimmung etwas gedrückt. Die Lautsprecher hatten einen Fehler, wodurch es zwischendurch als zu krächzendes Tönen kam (da kann aber keiner was dazu). Alles in allem war das Diner wirklich ein tolles Erlebnis.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Niels Ott,4 Rezensionen,vor 3 Wochen,5 ,"Die Show sind immer kurze Sequenzen vor dem nächsten Gang, Ich hatte etwas mehr erwartet, längere Videos, in denen deutlich der nächste Gang gekocht wird und Schritt für Schritt auf dem Teller landet, und am Ende des Kochvideos dann auch quasi sofort der Teller in der gleichen Form gestellt wird. Insgesamt ein tolles, wenn auch teures Erlebnis für die ganze Familie",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Sabine R.,Local Guide · 8 Rezensionen · 34 Fotos,vor 4 Monaten,5 ,"Es war ein sehr tolles Erlebnis. Das Essen ist hervorragend. Ich hätte mir nur eine zweite Service Kraft gewünscht, denn der Kellner wirkte sehr gestresst und man hatte Angst etwas zu bestellen, weil er so flitzen musste.

Die Frequenzen des kleinen Chef Kochs hätten etwas länger sein können, damit die Geschichte etwas länger erzählt wird. Aber alles in allem ein toller Abend.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Felix,Local Guide · 16 Rezensionen,vor 2 Monaten,2 ,"Mit Ausnahme des Preis-Leistungs-Verhältnisses eine durchaus neuwertige Erfahrung.
Das Meisterzauberermenu hatte qualitative Speisen mit bedauerlicherweise stark ausbaufähigen Portionsgrößen.
Das Personal war sehr freundlich und die Aufmachung war auch interessant - Erlebnisgastronomie wie ma sie sich wünscht.

Die maßlos überteuerten Preise für SÄMTLICHE Positionen auf der Speise/Getränkekarte hinterlassen jedoch einen äußerst bitteren Nachgeschmack.
Von den insgesamt 6 verfügbaren Menus werden wir die übrigen 5 aufgrund dessen nicht kennenlernen.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Ela Krebs,2 Rezensionen,vor 3 Monaten,5 ,"Die Location ist super.
Die Show war sehr cool.
Das Essen war sehr sehr lecker.
Der Service war 1A.
Zweieinhalb Stunden hatten sich viel an, aber tatsächlich mit einer netten Unterhaltung und schon vor Nachbereitung des Services und auch mal einen Toilettengang war es perfekt alles aufeinander abgestimmt.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Nadine König,8 Rezensionen · 12 Fotos,vor 3 Jahren,4 ,"Ein netter Abend in einem schönen Ambiente mit kleinen Abzügen:
Wir wurden sehr freundlich empfangen und zu unserem Tisch geführt, das Personal war sehr nett und den ganzen Abend äußerst bemüht und schnell.
Das Essen war im großen und ganzen sehr lecker (bis auf das Filet, das leicht trocken war).
Die kleinen Animationen waren niedlich und die Geschichten waren nett erzählt. Einzig in den Pausen zwischen den Gängen passierte nicht viel mit den Animationen (die eigentliche Show). Da müsste das Videoteam noch ein wenig daran arbeiten: mit kleinen, zusätzlichen Sequenzen sähe es noch etwas netter aus und die Pausen wären kurzweiliger.
Die Tische im Restaurant standen sehr nahe beieinander (mindestens 4er Tische), so dass man, wenn man zu zweit die Show besuchen möchte, nicht ungestört sein kann.
Die Getränke sind schon recht hochpreisig (Pepsi 0,2 für 5€, Flasche Wasser 12€, Glas Wein 12€, Flasche Wein ab 25€).
Nach der Show wurden wir eingeladen, noch in der schön eingerichteten Lounge zu verweilen, da dort bereits die Gäste der folgenden Vorstellung auf ihre Plätze warteten.
Zusammengefasst: ein netter und außergewöhnlicher Abend in einem schönen Ambiente. Vielleicht schauen wir uns irgendwann einmal noch eine weitere Show an.",,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Rabia K,3 Rezensionen,vor 2 Monaten,5 ,Von Empfang bis hin zu Abschied war alles Mega! Die Show hat sogar unseren ältesten Gast Fasziniert. Essen war super Lecker und die Ambiente hat uns 14 Gäste sehr gut gefallen. Definitiv ein Daumen nach oben.,,,
"https://www.google.com/maps/place/Le+Petit+Chef+-+Frankfurt/@50.1102913,8.6760504,17z/data=!4m8!3m7!1s0x47bd0f97da9baf91:0x9ecc18f326a30bc!8m2!3d50.1102913!4d8.6760504!9m1!1b1!16s%2Fg%2F11hp86rbq9?authuser=0&hl=de&entry=ttu&g_ep=EgoyMDI2MDIxMS4wIKXMDSoASAFQAw%3D%3D",Barbara Tigges,7 Rezensionen · 5 Fotos,vor 4 Jahren,5 ,"Wir haben einen wunderbaren  Sonntag Abend mit lieben Freunden verbracht. Das Ambiente war stilvoll und das 5-Gänge Menü geschmacklich ein Träumchen! Der Service sehr zuvorkommend und professionell.  Die Animation des kleinen Koch’s sehr  unterhaltsam, auch hier nochmal ein großes Lob an den Service, passend genau zur Animation wurde das Essen an den Tisch gebracht.
Wer mal vom Alltag abschalten möchte , ist hier genau richtig😊",Antwort vom Inhaber,"Sehr geehrte Frau Tigges,  vielen Dank für Ihre großartige Bewertung! Gerne teilen wir Ihre tollen Worte mit unserem Le Petit Chef Team.
Herzliche Grüße … Mehr",vor 3 Jahren
